gene	D0h.rep1	D0h.rep2	D1h.rep1	D1h.rep2	D2h.rep1	D2h.rep2	D4h.rep1	D4h.rep2	R1h.rep1	R1h.rep2	R2h.rep1	R2h.rep2	R4h.rep1	R4h.rep2
AT5G63640	11.74812375	12.98403748	15.42191557	15.85748849	21.8196431	23.71942696	33.35928243	26.77803087	26.76956254	36.91641609	28.28542034	32.45742212	21.09052485	19.07418247
AT4G10180	45.58777984	44.17764516	33.42612394	39.28533848	23.13068737	18.57140179	22.91955049	18.24389731	17.60899053	15.80578039	39.85805752	47.79372208	52.84666118	53.38531395
AT5G14240	40.02926475	33.72598656	55.58315404	54.77091741	57.87589226	55.61375931	67.81450283	69.13426992	58.65769869	67.48978227	65.33961748	58.6042171	36.91994336	45.56610257
AT2G04240	17.12461688	12.82263207	68.92461972	74.95104994	74.9130929	60.63880383	102.0364607	110.5487251	40.51737011	20.7783434	29.7164813	26.33488821	15.25872261	17.88010662
AT4G32730	17.59820392	15.44946287	15.10294784	11.86006416	13.71114226	12.10558281	20.23641303	14.57936716	14.45887075	15.97478087	26.02938432	19.59845169	21.34122216	22.5401921
AT4G32130	54.15362747	41.79964992	47.63213919	45.09868723	44.31931348	42.5091726	61.83602805	62.44713135	49.4769322	59.62373717	71.77256938	82.1096376	76.07491907	77.30924741
AT1G02130	59.09978348	62.55861159	60.21580717	54.72095162	56.39549718	49.08998191	74.5814562	54.07148185	55.50461497	48.22200497	66.54648372	59.64913922	67.57293896	69.29098392
AT1G50450	60.65807289	64.75063914	37.07405257	51.49138734	37.28118884	40.63387261	31.76217476	36.22865195	26.70287879	30.5355016	35.21709191	37.1342889	54.18144057	57.67968713
AT3G59660	30.35450462	28.35900952	39.12647186	27.0430964	25.0474248	29.18087925	17.09143622	20.763816	23.46050418	24.14008854	35.95467751	31.18893308	27.40108589	27.08129159
AT5G60620	41.93681098	39.34485937	43.0066536	46.87610727	49.11085106	41.85237852	52.38641979	56.80428318	47.82756642	45.09827963	42.61814682	56.66536554	55.71862524	48.98622702
AT2G26590	30.71434107	31.80215453	30.90460226	28.77894078	29.85539372	22.62044407	32.31621085	35.11443314	33.99634097	32.64263788	43.40507454	45.38268889	42.67508275	41.14676862
AT1G13390	25.58386851	19.95396325	24.6872658	21.12727503	28.0504697	27.66519462	31.9736433	45.01092497	57.89095792	60.61203736	40.93653115	34.45712801	27.23500571	27.66607004
AT5G01650	68.43623954	66.0235822	62.73259759	62.0820523	50.80242721	70.43287848	50.130782	42.264126	38.68709176	41.40485984	52.26472428	47.70394812	62.91567975	62.84892566
AT4G32010	19.39625953	18.93947901	17.30813763	17.74286982	14.07640836	17.21950604	16.36020793	13.58717792	17.28196014	19.51106886	19.65718203	18.36152874	16.42060548	18.51305336
AT3G58170	44.27632344	45.42845904	66.88809925	46.88903744	90.56624654	71.3869934	88.83241804	74.87086696	77.58661614	72.76676363	79.76088598	88.17224249	67.34901784	69.82250575
AT5G65460	15.01049031	15.82083614	16.11287604	15.6312887	13.27854165	11.29114342	18.31709919	19.63535766	16.51139782	13.7319956	11.47784765	12.11277602	13.94839721	12.37760437
AT1G32580	77.56461992	73.18830631	29.77657709	40.91792403	35.60099062	37.00077977	21.80849943	27.03340557	19.07160779	17.46576721	49.6092888	43.96038347	65.66801027	74.6714201
AT5G24360	18.3170762	15.43088616	17.2936232	19.19558425	20.91724187	19.08286513	20.10862926	18.75109893	30.47180518	27.47823706	24.42110475	20.12813833	19.87127487	19.96905364
AT1G22020	15.95153119	21.2465492	12.38824586	12.5805921	24.58879658	22.331918	23.12807346	22.38975437	28.52454184	34.60514942	26.33770923	23.64427739	21.02867467	23.16226116
AT3G57630	19.55343548	21.12801247	34.11597259	23.54195842	12.91127008	16.37842402	11.08538802	10.64865543	13.98059199	11.95243648	14.56674697	16.35648462	28.36730153	24.95967146
AT5G66540	54.96889288	42.73385491	15.08023642	20.35159207	16.67134943	21.3686672	21.68641732	11.36932052	30.52108621	22.56563119	50.75626554	49.82061423	43.75509534	43.29236699
AT3G17100	27.86016787	20.44135048	36.2904792	29.89307766	64.06187624	52.21960801	63.46793572	89.37988369	47.09488353	28.70037938	41.97480534	43.35482896	27.36456546	26.2472338
AT4G21540	18.87538115	18.39200072	34.45033667	31.42146754	37.18107444	37.27211396	44.57697057	38.61796873	45.04861246	33.74072381	27.49056068	24.53033848	20.18292865	19.87059673
AT1G15400	33.90096047	26.30299203	50.81085319	42.8441905	58.48668202	54.67196921	58.54606148	85.70632532	55.60998076	40.25947495	58.08597439	61.29084255	40.73560452	45.08955682
AT3G01510	27.29467289	31.94243726	35.09743014	46.40960714	28.24054453	29.93771616	26.59996527	26.84075387	23.24149592	22.81053899	15.60351947	20.51925822	16.92238885	13.4076806
AT2G38120	44.73706661	39.60707574	22.9115629	17.84051695	9.662569354	13.42741905	8.827411683	11.29852261	10.04619815	10.77808618	27.75235868	35.13709959	37.96649458	32.09410506
AT5G41800	12.74046754	13.48131144	18.34006849	17.06541252	26.09217311	17.33937408	35.6109064	34.43450651	57.99189586	65.34899864	80.89868075	71.74524151	35.20336154	40.48438772
AT5G52570	12.97654762	8.303535441	42.64572851	33.37390253	99.07390351	68.04577064	73.12582824	87.56557999	68.00887581	77.58924879	65.07438603	48.74393758	34.53757692	45.10828712
AT4G30550	42.70822962	41.42663032	60.44480052	45.51665103	55.49634105	50.2753429	82.77326426	94.58277586	71.71199684	71.71769819	65.33559384	74.95586533	45.62816222	46.45462102
AT1G27150	21.53829856	21.44531901	25.04311682	21.74833263	41.09732547	45.36810625	68.96137225	62.91335938	44.58220471	36.53166503	30.30563277	37.7398765	38.2439159	38.47075086
AT5G59210	22.66578158	22.29375514	32.49722544	34.616928	38.9466085	31.15069801	89.38705065	117.8936052	42.6360681	29.38361356	32.72504159	28.41911936	28.81747998	31.44820068
AT3G54350	23.90806588	25.26298233	16.73257607	15.63297882	27.26907669	19.3606767	26.01508047	20.65988884	22.0421712	21.17311148	23.11287895	23.38169244	23.55475824	21.02706012
AT1G63660	75.43642377	72.27049712	23.27998082	25.9244819	16.56462759	22.2691879	15.25051438	14.77845415	13.58296494	12.50241483	29.57293649	33.03606381	34.41564587	41.51390767
AT1G64190	65.2625272	55.91873419	23.13287336	30.72585115	20.23836232	24.81324222	29.58636501	25.66614661	25.5635217	27.02158663	47.80947621	45.73536058	45.42722337	41.36619665
AT5G17900	22.71165271	17.45632928	25.9392909	22.61133171	30.79585863	30.38215591	42.08627648	28.42891968	39.95944245	38.79267675	35.93077932	40.81734862	22.67833397	26.97047087
AT2G20060	89.58849742	83.74565046	35.92307669	41.58579492	28.39565669	38.72130156	26.16040413	24.94494663	27.23844107	19.88568341	41.6669905	53.9303154	72.39842069	74.02512826
AT2G19870	67.44804779	56.15398743	16.68346373	18.90655525	16.6251521	16.07602754	18.15873205	13.08331245	15.40479932	17.27506599	34.42972054	30.73240818	49.08620207	54.150134
AT1G06470	26.30440652	23.33534228	17.414635	14.31184338	20.52512888	18.21196648	21.1853405	25.19156715	28.611636	28.95369896	31.57955398	35.16742276	22.27584946	23.27494869
AT3G45040	11.75351504	11.61693477	33.55995077	33.40995769	28.1945283	28.16178132	33.32624264	33.80226011	60.23056862	65.01275603	26.93296321	23.29094723	16.40412817	14.85455702
AT2G16920	19.33458091	18.48581302	11.11185184	9.449336853	14.15120703	9.876429141	13.68972457	11.70149357	24.08153592	20.12883575	24.45382232	22.19182667	20.54655902	19.66110934
AT3G21790	16.4493592	22.23499059	25.98145762	28.71901148	31.75947896	35.77422227	76.74182987	58.34530242	58.54011074	59.36723231	38.62451365	35.56731356	37.59176351	31.07229978
AT1G76040	11.41530757	13.08811928	45.47116424	34.49502418	15.14214143	21.11284969	12.5810925	11.03099151	51.84925721	47.49094222	32.9446628	20.38295295	14.2637038	12.72145185
AT4G24780	71.32964929	64.76269717	54.25479291	53.99565319	40.01741878	46.02731644	15.81776579	20.83234849	13.51386988	10.20336557	18.24606013	16.13627012	22.56901587	30.688701
AT1G01240	1.414882726	2.432040213	25.00431519	31.82497357	56.4909117	51.82379464	90.4673415	98.01504294	40.79030324	31.72088652	14.78648237	12.85882647	7.084802758	8.039871778
AT3G08960	17.26200388	19.73017521	14.94731627	13.85702378	13.19388933	12.04991951	16.16849971	12.48311099	15.66807849	13.71768259	20.64805685	17.33205953	18.98813836	19.16085188
AT5G09390	30.35955556	28.52348016	38.81498344	34.92279411	36.14000252	43.1872538	76.09085667	61.11885081	71.86209418	73.85630397	60.19501837	60.65592702	41.37397313	40.43563002
AT1G33680	27.48534232	30.22902077	25.48820182	28.26313886	22.63409744	27.45294884	18.16008639	15.00885196	15.24977181	17.86931638	23.58126122	18.54953184	31.71962462	31.99817858
AT1G64710	38.49402472	33.05783992	118.0154529	101.2575938	31.67564927	38.67946582	19.57958776	16.19093808	17.74361264	24.66375781	22.23421876	25.03082452	42.64328765	45.84835249
AT5G01020	47.48630814	51.58710392	54.22957482	59.86960246	23.85254396	38.56811305	19.10448942	18.72380303	13.87609306	11.15210868	35.4782	33.45929118	47.18057548	43.87004865
AT5G62740	48.94528199	53.27702361	36.66093271	44.6120468	37.49579617	42.03589651	38.36084765	56.53732334	48.13706774	60.6165664	71.68346177	68.89615855	49.76750468	41.64641701
AT1G49950	34.08101225	25.39299087	39.55341755	37.83962178	30.60569643	20.83630586	29.35801563	26.17188548	57.60621002	67.92432131	48.29605462	37.80370019	32.78504246	34.61294052
AT1G55690	22.86968996	23.70214903	15.64528761	19.35752037	9.589174723	9.949864456	12.84289069	12.35102925	24.98635451	21.15978544	29.61406528	28.82885908	25.24139543	24.92440946
AT4G17730	33.52928821	30.94312778	62.32383004	50.1621044	60.19983205	46.47840382	67.62361914	58.01436828	51.57605969	52.30301497	39.3612044	44.2077955	35.56975433	34.93964634
AT2G20270	84.87842992	93.83165028	84.07864206	71.02115499	68.02666722	62.85852048	44.06183881	71.13974798	51.70459711	62.63013797	61.37621027	64.85504552	70.14467144	77.33878156
AT3G09980	62.28634259	57.8616285	67.50729888	46.80045613	43.05057578	37.87613297	50.04659932	41.71773768	41.34257461	30.22158581	69.38997529	83.71671215	61.72277042	78.64769821
AT1G07030	40.16653859	43.26386677	36.93951629	32.93747146	37.81194729	50.6569071	48.58883299	53.18981104	44.38971003	50.39442741	51.62078489	55.78937371	45.10115864	44.47501873
AT1G63490	11.73717739	12.36160271	9.580372108	9.131246156	12.81902872	8.03536382	16.61052256	12.68275852	19.66352379	19.31001254	14.29356821	11.22419852	13.97994122	13.36770357
AT3G11800	56.35825331	55.06529706	48.27077341	47.81979059	50.1695066	53.51427355	63.24021519	61.71017763	66.78285273	74.48122627	84.14027172	81.81065256	57.83778094	58.03378616
AT2G39960	59.06699246	60.39169799	57.76989249	58.29437323	46.51131341	39.878425	36.08192092	41.88874184	40.86803131	40.28284713	69.18551582	78.56572944	79.70454969	84.9609148
AT2G26920	19.44303699	21.8058648	23.77742947	21.78927401	33.59880072	29.5992762	36.37320579	38.49849793	32.93632403	39.33230853	37.88711936	30.75868393	28.14099999	27.71121929
AT2G23460	22.67206576	21.29346974	15.50489981	15.94264432	22.64799526	14.60740575	19.08979636	21.70694856	21.62715642	19.99284371	31.6577017	26.51680701	26.79554114	26.17143969
AT5G51750	35.48725905	45.83129203	16.58056035	21.41394424	20.80992943	22.66676798	10.89860314	10.77581761	11.0923531	9.200362867	24.20714545	22.96817468	39.67146985	39.68615465
AT2G05830	59.85332553	61.88699145	48.87180601	48.24968333	33.75236691	37.92779157	21.2165024	20.47857044	15.70369499	18.53734817	32.01388661	31.95157273	53.50781834	56.32761745
AT4G29210	24.21360632	32.36913492	32.27556617	29.78031004	53.90216162	54.71887534	28.11944224	33.61547144	19.05914269	16.69546682	19.93123941	13.2573366	39.58338762	29.38648112
AT5G16750	43.67384661	38.4912101	14.68778141	12.5711657	16.51447478	13.2145895	16.72574086	15.16159967	15.6931253	10.97761438	23.88924941	32.46257239	26.60644145	24.04955614
AT5G19350	44.21132639	44.05770229	36.33794639	24.09333104	32.81182038	38.17994379	38.48174654	42.37310993	39.2262663	40.25868226	44.04207801	55.35791499	44.87507092	41.83063637
AT1G76150	30.07974771	28.80211481	42.8070792	35.12506081	39.09279385	49.44317641	55.54627716	45.82238969	45.23428823	42.96593014	55.76081179	57.96385515	52.04580258	51.72402234
AT5G60670	153.7233336	125.0810183	54.14995481	64.30804576	31.16139746	40.27623898	30.07312698	24.6688104	14.9156446	10.91173945	50.44510445	56.33613436	89.43043744	96.9550549
AT2G44790	182.0416313	105.6290784	35.52122661	39.80079794	27.36054662	40.70260075	34.83920866	60.9297201	29.55889428	35.14458132	34.09138533	30.34359619	58.35545026	35.05933925
AT1G03590	25.40550461	17.37994705	34.83613697	21.90293989	31.21746113	29.21901845	28.21490658	23.53934954	32.91955655	36.5229154	34.52968858	34.39170311	35.95638522	36.95933802
AT1G51630	66.49149927	59.48783611	38.29536666	37.58777979	23.39002298	28.42392189	23.42307847	18.19772362	23.01510592	12.76695075	36.06267744	39.82390751	43.2658382	49.64729168
AT3G62270	45.7061423	42.21308421	37.17470274	42.23266538	28.76918281	26.53872209	25.2083957	24.00865987	5.079029175	2.835778687	4.71575288	3.730621748	10.4069639	13.1685095
AT5G67380	24.66491303	27.04013353	34.97535212	32.91499653	31.99017334	28.67125578	41.96227418	35.85704698	30.6011311	33.41711446	32.42594125	29.31169049	32.85795799	32.21668904
AT1G10130	28.83828751	28.50466969	22.75076202	21.32946958	18.68224977	15.37662718	9.479121392	7.810762997	8.959866046	7.655202665	18.16435414	16.42892946	31.03284445	31.15834568
AT3G53670	40.89361822	41.26006752	56.23670158	62.55325464	60.58790649	50.32404548	34.22652874	37.71011602	35.5208577	23.93687412	39.96539401	41.10404462	48.60464121	46.46548826
AT4G33200	11.44190242	14.48524943	15.70157677	13.69456362	14.82641206	10.86528896	16.98989203	15.82464214	14.6024387	13.71388722	10.9073217	11.25797514	10.97809747	11.96383255
AT5G47870	134.7305748	134.448535	42.7228435	43.5540407	56.01176931	69.26054758	38.05077826	54.91935647	50.48111979	50.66093358	97.23026707	95.91933743	131.5597323	132.1828525
AT4G15770	129.39822	104.6693856	31.98211539	31.75182882	37.20905073	32.18631991	21.70939823	20.49177991	29.922579	35.49629706	113.1809667	118.1400706	77.60055286	79.79245915
AT2G19270	37.86774497	38.15050885	42.32065635	35.59480811	42.4051782	38.87970607	72.00376879	63.02035489	65.23300333	59.23948108	61.25611725	70.42696337	38.39822443	41.77244978
AT1G63700	18.01274375	19.56826075	25.15228798	20.84267357	13.20215098	10.34324576	12.29618052	13.08744963	15.44224487	13.88130242	17.30972316	20.64581784	23.6585822	23.22656252
AT4G32030	28.41937344	22.49165534	58.76336046	58.03325622	40.4583331	38.83054748	44.40441754	39.9830955	41.7423258	40.46853346	37.3148768	30.59045602	26.3877829	26.41489494
AT5G13510	115.3821958	147.4448035	89.20302244	135.7911789	51.37261228	65.96038131	49.4007002	35.81309037	47.32584156	46.91710077	66.21555129	64.26102567	87.06874577	99.70937576
AT5G67280	55.28362865	64.8767649	16.59263033	12.3577915	11.3430691	17.03420023	9.302995356	9.195912567	11.86084892	16.78077213	28.75897032	24.42930383	32.71845272	38.5161315
AT5G24890	21.72727687	13.97336362	44.96025228	40.78879118	77.79448809	73.63206237	73.57465829	71.4174708	26.77999802	16.65704227	35.29543947	33.17974161	27.19898057	24.21565314
AT4G35240	12.82455609	10.99706368	10.08339939	10.76030015	16.37410842	14.26643718	30.14421032	23.2151831	30.67401473	29.68044134	19.88454306	18.26590041	14.33793729	16.47629126
AT3G15260	32.10708343	29.38398318	29.57454522	25.56385179	22.60606984	27.22973375	24.98699194	18.42569409	26.12006599	27.41394931	46.44310182	45.61616989	43.53479843	43.11413263
AT5G41370	21.58745855	23.48787592	27.88014068	26.76156951	23.47164417	26.43578444	29.99149041	22.34810716	19.08334637	20.1765221	20.34424481	22.58886488	26.66569657	33.27610252
AT5G47180	18.87929008	21.75962067	28.73464446	23.35708814	39.4158317	38.47255697	35.3199033	32.3808206	47.71951507	48.08637307	55.87845033	56.62292644	48.014853	44.17192114
AT1G75410	22.41380388	21.46743873	19.45716931	20.0112755	30.54617556	23.04213921	24.80441223	26.30040185	20.84813835	17.19984761	26.10383682	29.09479594	30.97612861	31.3201952
AT4G33980	30.78123755	31.93273978	35.46938884	36.82530484	51.61783497	50.87732784	74.84294575	71.44132794	59.22085742	51.929343	26.17414689	21.49952245	9.283653193	7.686821336
AT3G16480	50.67262143	51.39962909	22.45955729	35.32554106	23.88488468	20.47370659	24.40366847	26.23740997	25.48758539	20.42182968	32.36751564	40.38887111	45.41240814	50.40506291
AT3G49670	44.64732645	53.98519754	10.77215889	12.00921207	4.476193163	6.68286823	4.075602861	6.001087273	13.35773899	11.45329463	21.99394873	21.67173711	24.4538729	22.72451401
AT4G28250	96.87925195	79.99989348	51.06986905	68.35159687	27.10810463	31.42931495	6.340673346	6.708449403	1.010504758	3.168135388	6.900218802	2.752588274	21.07582773	18.48377777
AT4G17870	104.0351282	57.9136838	25.18090972	23.542735	40.63146669	35.25788604	46.14611636	60.79186238	66.06453125	65.52529516	57.40991552	69.02611772	26.17645305	32.9174149
AT1G74520	58.14117548	74.31035292	89.16830829	78.3258834	75.30561047	63.01090477	46.58416232	61.43228746	57.08107125	37.91084253	71.4744329	80.11169499	89.31211072	78.08447229
AT1G30700	106.2261644	94.00265913	11.78199558	14.86907077	9.386790961	13.72699227	13.97429386	15.27322849	33.08094097	33.88184543	23.97320484	18.07045885	40.44957117	30.06445515
AT4G10120	15.98220444	22.25478634	10.59323067	10.73887017	6.636974631	4.498673732	11.36740207	12.96619299	10.61638406	9.388503482	15.17641301	15.55249768	31.08471177	32.98295779
AT5G18800	98.47716304	97.33964249	93.11429838	71.00510413	73.84445788	70.78506309	77.50716827	111.9272556	73.82787479	83.40674018	87.90272532	94.99205542	111.5780963	101.6567225
AT2G40300	31.78937489	20.61989366	81.18831731	109.2618281	32.88867615	20.21526124	73.68818547	72.58653964	80.06814301	67.69956032	36.99582807	37.14352725	28.80083323	23.44229075
AT5G45190	26.38798239	20.6581271	21.47130862	14.6904107	24.30945643	22.87102063	21.21005717	21.02097798	30.41748084	34.31469692	33.71949546	26.42276345	21.38653377	25.54343378
AT5G06160	34.00638103	34.18635447	29.00762963	24.38843628	32.45050222	36.68487557	37.55606015	35.60676526	41.45579968	32.84202771	39.8595555	37.11276285	31.03848745	39.16248944
AT1G71720	45.95092732	47.59295891	45.34899951	62.22200831	36.19172462	31.67823924	30.20491161	28.46829512	26.5640812	24.3184652	29.04266315	28.75078452	35.97010142	42.15123386
